payment_id,order_id,payment_method,amount,payment_date
91137,91137,Bank Transfer,484.34,2025-09-05
91138,91138,Bank Transfer,1843.0500000000002,2025-09-17
91139,91139,Bank Transfer,693.44,2026-05-25
91140,91140,Credit Card,,2025-04-20
91141,91141,Paypal,2047.55,2026-05-21
91142,91142,Credit Card,348.16,2025-01-14
91143,91143,Bank Transfer,1973.28,2024-08-22
91144,91144,Bank Transfer,133.5,2025-06-04
91145,91145,Credit Card,1355.0,2024-07-08
91146,91146,Paypal,449.38,2024-11-25
91147,91147,Credit Card,378.45,2024-06-18
91148,91148,Bank Transfer,103.82,2026-04-01
91149,91149,Paypal,816.48,2024-06-20
91150,91150,Credit Card,960.86,2025-06-16
91151,91151,Credit Card,1673.75,2025-05-22
91152,91152,Paypal,1911.15,2024-10-20
91153,91153,Bank Transfer,55.85,2024-09-24
91154,91154,Bank Transfer,406.04999999999995,2025-02-17
91155,91155,Bank Transfer,2319.7,2026-02-23
91156,91156,Bank Transfer,190.12,2025-02-03
91157,91157,Paypal,2258.85,2026-04-21
91158,91158,Credit Card,341.28,2025-09-01
91159,91159,Credit Card,622.58,2026-03-14
91160,91160,Credit Card,145.74,2024-07-09
91161,91161,Bank Transfer,723.99,2026-03-22
91162,91162,Credit Card,95.86,2025-01-09
91163,91163,Bank Transfer,76.59,2024-10-17
91164,91164,Credit Card,1792.04,2025-02-12
91165,91165,Credit Card,1550.48,2025-11-01
91166,91166,Credit Card,2053.5499999999997,2025-03-15
91167,91167,Bank Transfer,969.03,2025-04-28
91168,91168,Paypal,795.8,2025-07-25
91169,91169,Credit Card,543.18,2025-11-21
91170,91170,Bank Transfer,621.6,2025-07-03
91171,91171,Credit Card,850.17,2026-05-19
91172,91172,Credit Card,568.83,2026-01-30
91173,91173,Bank Transfer,158.16,2024-08-26
91174,91174,Bank Transfer,602.7,2025-12-09
91175,91175,Credit Card,589.5,2026-02-15
91176,91176,Paypal,675.9300000000001,2025-04-26
91177,91177,Bank Transfer,1185.5500000000002,2025-11-07
91178,91178,Bank Transfer,2288.05,2025-10-08
91179,91179,Paypal,,2025-01-08
91180,91180,Bank Transfer,218.39999999999998,2024-08-03
91181,91181,Paypal,442.65000000000003,2025-07-25
91182,91182,Bank Transfer,338.46,2024-09-16
91183,91183,Bank Transfer,1741.85,2025-01-09
91184,91184,Bank Transfer,1418.1299999999999,2024-12-11
91185,91185,Bank Transfer,1084.5,2024-10-22
91186,91186,Credit Card,459.55,2025-06-12
91187,91187,Credit Card,373.21,2025-06-26
91188,91188,Credit Card,221.63,2025-12-26
91189,91189,Paypal,284.64,2025-04-21
91190,91190,Paypal,323.24,2024-06-04
91191,91191,Paypal,145.6,2025-02-22
91192,91192,Bank Transfer,104.43,2026-05-27
91193,91193,Paypal,802.44,2025-01-08
91194,91194,Paypal,1656.0,2025-02-24
91195,91195,Credit Card,1214.15,2025-08-03
91196,91196,Credit Card,1493.96,2025-04-24
91197,91197,Paypal,485.73,2024-11-06
91198,91198,Credit Card,459.4,2025-11-02
91199,91199,Paypal,1898.64,2024-12-24
91200,91200,Credit Card,493.32,2024-06-13
91201,91201,Paypal,337.48,2026-03-31
91202,91202,Paypal,,2025-08-29
91203,91203,Bank Transfer,2309.0,2024-09-17
91204,91204,Credit Card,1210.1399999999999,2025-12-20
91205,91205,Paypal,2455.8,2025-05-10
91206,91206,Bank Transfer,195.95999999999998,2026-01-12
91207,91207,Credit Card,773.5500000000001,2026-04-08
91208,91208,Paypal,2201.55,2024-06-13
91209,91209,Paypal,221.8,2025-12-18
91210,91210,Credit Card,1263.45,2024-12-06
91211,91211,Bank Transfer,249.91,2026-05-29
91212,91212,Bank Transfer,359.27,2026-05-03
91213,91213,Credit Card,1228.53,2025-08-22
91214,91214,Credit Card,688.38,2025-03-29
91215,91215,Paypal,986.1,2026-03-28
91216,91216,Credit Card,1106.5500000000002,2025-11-25
91217,91217,Paypal,622.58,2025-09-29
91218,91218,Paypal,919.52,2025-07-17
91219,91219,Credit Card,394.25,2025-02-16
91220,91220,Paypal,759.5,2025-01-17
91221,91221,Bank Transfer,,2025-04-29
91222,91222,Bank Transfer,849.35,2025-07-23
91223,91223,Credit Card,385.41,2026-02-23
91224,91224,Credit Card,334.12,2024-11-17
91225,91225,Bank Transfer,940.8,2026-01-22
91226,91226,Bank Transfer,368.22,2024-12-09
91227,91227,Paypal,1323.36,2024-10-13
91228,91228,Bank Transfer,1092.24,2024-12-08
91229,91229,Bank Transfer,1892.44,2025-06-17
91230,91230,Bank Transfer,558.3,2026-02-14
91231,91231,Paypal,1762.0,2024-12-14
91232,91232,Bank Transfer,850.68,2025-08-23
91233,91233,Credit Card,674.16,2024-07-06
91234,91234,Credit Card,186.78,2026-02-07
91235,91235,Bank Transfer,147.55,2025-04-22
91236,91236,Credit Card,270.16,2026-02-14
91237,91237,Bank Transfer,594.21,2024-12-31
91238,91238,Credit Card,303.48,2025-09-14
91239,91239,Bank Transfer,629.88,2025-06-30
91240,91240,Credit Card,1751.76,2025-09-26
91241,91241,Bank Transfer,207.96,2025-07-07
91242,91242,Credit Card,256.89,2024-10-12
91243,91243,Paypal,153.15,2026-01-25
91244,91244,Bank Transfer,736.25,2025-08-30
91245,91245,Bank Transfer,957.4499999999999,2025-03-29
91246,91246,Paypal,934.23,2024-06-28
91247,91247,Credit Card,2252.9,2024-06-11
91248,91248,Credit Card,1720.95,2026-04-09
91249,91249,Bank Transfer,460.82,2025-10-12
91250,91250,Bank Transfer,2030.3999999999999,2026-03-10
91251,91251,Paypal,2259.9,2026-04-10
91252,91252,Paypal,317.08,2025-11-04
91253,91253,Credit Card,377.36,2025-03-20
91254,91254,Credit Card,866.8000000000001,2025-03-12
91255,91255,Paypal,1403.25,2025-01-24
91256,91256,Paypal,355.04,2025-09-23
91257,91257,Bank Transfer,141.57,2026-02-02
91258,91258,Paypal,416.52,2025-05-06
91259,91259,Bank Transfer,1818.16,2026-04-02
91260,91260,Bank Transfer,811.26,2025-06-26
91261,91261,Paypal,557.62,2025-11-09
91262,91262,Bank Transfer,115.15,2024-10-19
91263,91263,Credit Card,644.54,2024-06-13
91264,91264,Credit Card,,2025-12-03
91265,91265,Credit Card,67.55,2026-03-15
91266,91266,Paypal,709.34,2026-02-01
91267,91267,Credit Card,1900.3999999999999,2025-12-20
91268,91268,Credit Card,451.6,2025-11-21
91269,91269,Credit Card,1040.0,2025-02-06
91270,91270,Bank Transfer,337.52,2025-12-03
91271,91271,Paypal,1423.98,2025-08-11
91272,91272,Bank Transfer,1609.8,2024-09-22
91273,91273,Paypal,,2026-01-16
91274,91274,Credit Card,17.66,2024-06-28
91275,91275,Bank Transfer,205.45,2025-10-03
91276,91276,Paypal,1011.21,2025-12-16
91277,91277,Bank Transfer,148.88,2024-06-13
91278,91278,Bank Transfer,83.96,2025-03-10
91279,91279,Bank Transfer,2352.0,2025-12-07
91280,91280,Bank Transfer,942.8,2024-07-05
91281,91281,Credit Card,1122.09,2024-11-05
91282,91282,Bank Transfer,526.5,2026-05-02
91283,91283,Paypal,871.02,2025-10-09
91284,91284,Paypal,277.65,2025-07-29
91285,91285,Bank Transfer,167.32,2025-01-18
91286,91286,Bank Transfer,129.28,2026-02-16
91287,91287,Credit Card,1527.6,2025-04-18
91288,91288,Paypal,291.2,2025-09-11
91289,91289,Bank Transfer,279.65999999999997,2025-08-02
91290,91290,Credit Card,506.15999999999997,2025-02-23
91291,91291,Paypal,153.2,2025-07-14
91292,91292,Bank Transfer,1692.3,2026-05-06
91293,91293,Bank Transfer,1880.84,2025-10-08
91294,91294,Credit Card,1125.64,2025-09-19
91295,91295,Paypal,239.29,2024-10-30
91296,91296,Credit Card,469.95,2025-08-01
91297,91297,Paypal,80.0,2025-08-24
91298,91298,Credit Card,161.7,2025-02-10
91299,91299,Credit Card,25.23,2026-05-29
91300,91300,Paypal,341.0,2026-04-17
91301,91301,Paypal,1624.7,2024-10-09
91302,91302,Paypal,383.17,2025-12-07
91303,91303,Bank Transfer,248.43,2025-11-04
91304,91304,Paypal,1187.46,2026-03-16
91305,91305,Credit Card,1032.05,2024-12-10
91306,91306,Bank Transfer,220.2,2025-12-11
91307,91307,Bank Transfer,424.07,2025-04-22
91308,91308,Credit Card,17.88,2026-05-09
91309,91309,Paypal,264.06,2025-12-29
91310,91310,Paypal,208.0,2025-09-08
91311,91311,Paypal,1034.07,2025-12-04
91312,91312,Credit Card,,2024-06-27
91313,91313,Bank Transfer,156.2,2025-12-28
91314,91314,Bank Transfer,1129.0,2024-09-18
91315,91315,Paypal,1862.0,2024-12-14
91316,91316,Paypal,1252.8000000000002,2025-10-27
91317,91317,Paypal,674.16,2026-03-05
91318,91318,Bank Transfer,1099.96,2026-02-05
91319,91319,Credit Card,2055.4,2026-03-04
91320,91320,Paypal,1989.8,2025-01-28
91321,91321,Paypal,400.83000000000004,2026-01-01
91322,91322,Bank Transfer,282.4,2025-02-27
91323,91323,Paypal,2205.1,2024-07-14
91324,91324,Credit Card,999.32,2024-08-19
91325,91325,Credit Card,1796.12,2025-02-14
91326,91326,Credit Card,130.62,2025-07-17
91327,91327,Credit Card,553.45,2026-04-10
91328,91328,Bank Transfer,72.69,2024-07-25
91329,91329,Credit Card,437.94,2024-06-21
91330,91330,Bank Transfer,,2025-01-28
91331,91331,Credit Card,496.15000000000003,2025-08-18
91332,91332,Paypal,284.56,2025-07-13
91333,91333,Paypal,261.28,2026-04-23
91334,91334,Bank Transfer,1197.3899999999999,2026-02-03
91335,91335,Paypal,1931.88,2025-11-12
91336,91336,Paypal,324.6,2025-07-12
91337,91337,Credit Card,76.52,2024-08-03
91338,91338,Credit Card,43.62,2025-04-06
91339,91339,Bank Transfer,1429.2,2025-04-20
91340,91340,Credit Card,154.2,2025-05-07
91341,91341,Credit Card,,2024-08-08
91342,91342,Paypal,871.02,2025-08-29
91343,91343,Paypal,481.2,2025-05-17
91344,91344,Credit Card,543.18,2026-02-27
91345,91345,Paypal,945.48,2025-12-20
91346,91346,Bank Transfer,427.0,2025-04-04
91347,91347,Credit Card,299.2,2025-12-09
91348,91348,Bank Transfer,337.44,2024-09-12
91349,91349,Bank Transfer,309.9,2024-07-04
91350,91350,Credit Card,595.65,2024-10-20
91351,91351,Paypal,,2025-10-31
91352,91352,Credit Card,341.0,2024-07-11
91353,91353,Credit Card,480.5,2024-07-30
91354,91354,Credit Card,2277.75,2026-04-14
91355,91355,Paypal,44.04,2026-02-24
91356,91356,Credit Card,972.28,2025-06-08
91357,91357,Credit Card,,2025-12-14
91358,91358,Credit Card,277.84,2025-12-03
91359,91359,Paypal,1915.8500000000001,2024-12-11
91360,91360,Credit Card,785.75,2024-08-14
91361,91361,Paypal,497.45,2025-03-15
91362,91362,Bank Transfer,172.26,2025-04-09
91363,91363,Paypal,41.88,2025-01-29
91364,91364,Credit Card,1365.3,2025-03-10
91365,91365,Credit Card,414.0,2025-06-28
91366,91366,Credit Card,256.78,2025-11-04
91367,91367,Credit Card,458.35,2024-12-20
91368,91368,Credit Card,257.4,2024-10-31
91369,91369,Bank Transfer,1096.0500000000002,2024-07-22
91370,91370,Paypal,344.19,2025-08-19
91371,91371,Credit Card,815.3399999999999,2025-10-20
91372,91372,Credit Card,1182.51,2024-07-01
91373,91373,Credit Card,358.5,2024-10-23
91374,91374,Credit Card,564.46,2025-12-22
91375,91375,Bank Transfer,450.58,2025-12-11
91376,91376,Paypal,2156.95,2025-04-24
91377,91377,Credit Card,929.4300000000001,2024-07-15
91378,91378,Credit Card,1858.85,2026-03-25
91379,91379,Credit Card,1527.24,2025-07-09
91380,91380,Bank Transfer,1277.58,2024-11-25
91381,91381,Paypal,336.16,2026-02-15
91382,91382,Bank Transfer,127.66,2026-05-17
91383,91383,Credit Card,1376.6999999999998,2024-07-21
91384,91384,Bank Transfer,1526.6999999999998,2025-06-30
91385,91385,Credit Card,1118.08,2025-05-19
91386,91386,Bank Transfer,231.44,2024-08-11
91387,91387,Bank Transfer,508.7,2025-06-23
91388,91388,Credit Card,41.339999999999996,2026-05-20
91389,91389,Bank Transfer,1927.0500000000002,2025-01-28
91390,91390,Bank Transfer,1104.96,2025-12-30
91391,91391,Paypal,148.2,2025-10-29
91392,91392,Paypal,909.08,2025-06-15
91393,91393,Bank Transfer,674.88,2025-08-14
91394,91394,Bank Transfer,98.67,2024-12-14
91395,91395,Bank Transfer,712.92,2024-09-20
91396,91396,Paypal,1763.65,2026-02-17
91397,91397,Paypal,1045.29,2026-01-27
91398,91398,Credit Card,924.51,2025-04-23
91399,91399,Paypal,827.5,2025-01-01
91400,91400,Credit Card,443.26,2024-07-11
91401,91401,Credit Card,844.88,2024-09-13
91402,91402,Credit Card,2319.7,2026-05-29
91403,91403,Bank Transfer,1983.4,2025-12-05
91404,91404,Bank Transfer,564.48,2026-01-02
91405,91405,Paypal,340.02,2025-10-01
91406,91406,Paypal,1039.32,2026-04-07
91407,91407,Bank Transfer,592.92,2026-01-12
91408,91408,Credit Card,895.8,2025-04-10
91409,91409,Bank Transfer,15.09,2024-06-29
91410,91410,Credit Card,388.26,2024-07-07
91411,91411,Paypal,1755.08,2024-07-26
91412,91412,Paypal,1988.48,2025-07-12
91413,91413,Credit Card,316.32,2024-10-05
91414,91414,Bank Transfer,717.87,2024-07-04
91415,91415,Bank Transfer,41.39,2024-09-08
91416,91416,Paypal,648.12,2024-10-06
91417,91417,Paypal,241.68,2025-05-09
91418,91418,Paypal,1287.84,2025-07-20
91419,91419,Paypal,221.43,2026-04-25
91420,91420,Credit Card,362.36,2025-12-02
91421,91421,Paypal,871.3799999999999,2025-06-04
91422,91422,Paypal,1456.53,2025-01-05
91423,91423,Paypal,1130.4,2025-02-24
91424,91424,Bank Transfer,1424.1499999999999,2026-06-03
91425,91425,Credit Card,1857.08,2025-05-01
91426,91426,Credit Card,479.39,2024-12-28
91427,91427,Bank Transfer,399.56,2024-10-09
91428,91428,Bank Transfer,1744.88,2025-07-14
91429,91429,Bank Transfer,,2025-01-22
91430,91430,Bank Transfer,561.3,2025-09-19
91431,91431,Credit Card,986.1,2025-09-27
91432,91432,Bank Transfer,24.16,2024-07-19
91433,91433,Credit Card,868.78,2024-08-27
91434,91434,Paypal,82.78,2025-07-17
91435,91435,Paypal,544.32,2024-09-10
91436,91436,Paypal,1987.92,2026-01-27
91437,91437,Credit Card,1786.5,2024-11-29
91438,91438,Bank Transfer,315.43,2024-11-28
91439,91439,Paypal,921.64,2024-12-27
91440,91440,Credit Card,,2024-08-21
91441,91441,Bank Transfer,71.52,2025-01-18
91442,91442,Bank Transfer,619.64,2025-09-14
91443,91443,Paypal,324.6,2025-05-22
91444,91444,Paypal,812.3000000000001,2025-01-21
91445,91445,Bank Transfer,150.94,2024-11-25
91446,91446,Paypal,99.89,2026-03-21
91447,91447,Bank Transfer,257.41,2026-02-06
91448,91448,Credit Card,1637.3,2025-05-24
91449,91449,Paypal,81.22,2026-04-07
91450,91450,Bank Transfer,205.45,2026-02-07
91451,91451,Bank Transfer,919.52,2025-12-07
91452,91452,Credit Card,382.95000000000005,2025-09-02
91453,91453,Bank Transfer,1058.19,2024-12-31
91454,91454,Credit Card,1706.3999999999999,2024-08-06
91455,91455,Credit Card,945.74,2024-11-05
91456,91456,Credit Card,60.269999999999996,2026-01-13
91457,91457,Credit Card,935.64,2024-08-03
91458,91458,Bank Transfer,817.84,2024-08-05
91459,91459,Paypal,1360.8,2026-06-02
91460,91460,Bank Transfer,322.27,2025-03-06
91461,91461,Credit Card,130.64,2025-03-29
91462,91462,Paypal,374.0,2025-05-14
91463,91463,Bank Transfer,1655.0,2025-11-18
91464,91464,Credit Card,95.24,2025-02-06
91465,91465,Bank Transfer,138.1,2024-07-01
91466,91466,Paypal,434.39,2026-03-29
91467,91467,Paypal,416.28,2025-03-29
91468,91468,Paypal,649.88,2024-11-10
91469,91469,Paypal,442.76,2026-03-30
91470,91470,Bank Transfer,75.27,2025-04-20
91471,91471,Bank Transfer,629.86,2024-06-18
91472,91472,Paypal,557.16,2025-02-06
91473,91473,Paypal,1972.2,2024-06-30
91474,91474,Paypal,763.8,2026-02-11
91475,91475,Paypal,,2025-03-16
91476,91476,Paypal,854.0,2024-11-13
91477,91477,Paypal,64.83,2025-12-07
91478,91478,Paypal,282.23,2026-05-19
91479,91479,Paypal,852.21,2026-03-08
91480,91480,Bank Transfer,168.54,2025-09-12
91481,91481,Bank Transfer,,2024-09-10
91482,91482,Credit Card,1661.16,2025-09-08
91483,91483,Bank Transfer,450.62,2024-11-09
91484,91484,Bank Transfer,1295.58,2025-01-15
91485,91485,Paypal,542.02,2025-02-02
91486,91486,Paypal,212.28,2024-10-05
91487,91487,Bank Transfer,337.75,2024-09-11
91488,91488,Credit Card,866.8000000000001,2025-08-09
91489,91489,Bank Transfer,1105.83,2025-03-14
91490,91490,Credit Card,294.5,2025-09-26
91491,91491,Bank Transfer,596.8499999999999,2025-03-16
91492,91492,Credit Card,984.5,2024-12-24
91493,91493,Credit Card,770.82,2024-10-17
91494,91494,Bank Transfer,471.45000000000005,2026-01-26
91495,91495,Paypal,17.66,2024-11-22
91496,91496,Paypal,1040.6999999999998,2024-09-10
91497,91497,Paypal,1689.6,2026-05-28
91498,91498,Paypal,53.99,2025-07-28
91499,91499,Credit Card,229.5,2026-05-27
91500,91500,Bank Transfer,929.46,2024-07-23
91501,91501,Bank Transfer,418.06,2025-07-01
91502,91502,Bank Transfer,416.37,2025-07-22
91503,91503,Bank Transfer,1967.0,2024-07-23
91504,91504,Bank Transfer,1751.76,2024-09-02
91505,91505,Bank Transfer,311.25,2026-05-22
91506,91506,Paypal,378.45,2025-03-08
91507,91507,Paypal,1061.4,2025-03-31
91508,91508,Bank Transfer,32.89,2024-08-06
91509,91509,Credit Card,418.32,2025-12-09
91510,91510,Credit Card,1133.28,2026-05-29
91511,91511,Bank Transfer,2486.2,2024-12-01
91512,91512,Credit Card,391.34,2025-07-22
91513,91513,Credit Card,462.18,2024-09-09
91514,91514,Credit Card,1364.0,2026-03-02
91515,91515,Paypal,1097.31,2025-08-06
91516,91516,Bank Transfer,,2024-08-28
91517,91517,Paypal,25.09,2026-04-28
91518,91518,Bank Transfer,1418.22,2024-10-15
91519,91519,Bank Transfer,1833.4,2025-04-29
91520,91520,Credit Card,470.05,2025-10-12
91521,91521,Credit Card,,2025-05-29
91522,91522,Credit Card,76.99,2024-10-03
91523,91523,Bank Transfer,339.24,2026-05-27
91524,91524,Credit Card,2303.7,2025-01-27
91525,91525,Bank Transfer,442.76,2025-02-16
91526,91526,Paypal,61.68,2025-09-05
91527,91527,Credit Card,479.6,2025-08-27
91528,91528,Paypal,2427.55,2025-04-14
91529,91529,Paypal,1844.25,2026-03-16
91530,91530,Credit Card,186.78,2024-10-20
91531,91531,Bank Transfer,467.04999999999995,2024-10-31
91532,91532,Credit Card,915.22,2025-05-25
91533,91533,Paypal,1045.96,2025-01-16
91534,91534,Credit Card,1376.76,2024-12-16
91535,91535,Bank Transfer,482.66,2025-04-15
91536,91536,Paypal,1451.1299999999999,2025-03-20
91537,91537,Bank Transfer,1891.76,2025-09-11
91538,91538,Credit Card,143.79,2024-12-03
91539,91539,Credit Card,1131.6,2026-03-12
91540,91540,Credit Card,309.81,2024-08-24
91541,91541,Paypal,295.2,2025-03-29
91542,91542,Bank Transfer,1390.68,2026-03-03
91543,91543,Credit Card,1411.4,2025-06-20
91544,91544,Credit Card,427.55,2024-08-30
91545,91545,Bank Transfer,879.39,2026-01-30
91546,91546,Bank Transfer,586.04,2025-01-31
91547,91547,Paypal,322.95000000000005,2025-02-19
91548,91548,Credit Card,2057.6499999999996,2026-01-04
91549,91549,Paypal,1308.66,2025-12-05
91550,91550,Paypal,446.4,2025-05-09
91551,91551,Bank Transfer,149.39999999999998,2026-01-18
91552,91552,Bank Transfer,358.5,2024-06-13
91553,91553,Paypal,2498.3,2024-08-22
91554,91554,Credit Card,1056.2,2025-10-24
91555,91555,Credit Card,1965.08,2025-11-09
91556,91556,Bank Transfer,898.44,2025-04-01
91557,91557,Bank Transfer,965.94,2025-12-08
91558,91558,Paypal,,2024-11-05
91559,91559,Bank Transfer,264.47,2026-03-14
91560,91560,Credit Card,945.5500000000001,2025-01-25
91561,91561,Bank Transfer,258.26,2025-04-10
91562,91562,Bank Transfer,1071.08,2025-05-01
91563,91563,Paypal,1403.46,2025-03-23
91564,91564,Bank Transfer,369.23,2026-03-21
91565,91565,Bank Transfer,55.45,2025-11-04
91566,91566,Credit Card,458.45,2024-08-03
91567,91567,Bank Transfer,1239.27,2025-04-05
91568,91568,Credit Card,435.74,2025-11-21
91569,91569,Paypal,543.18,2024-06-26
91570,91570,Bank Transfer,747.3,2024-07-11
91571,91571,Bank Transfer,278.58,2025-02-13
91572,91572,Credit Card,40.8,2024-06-07
91573,91573,Bank Transfer,596.8499999999999,2026-04-16
91574,91574,Credit Card,803.31,2024-10-08
91575,91575,Credit Card,281.41,2025-03-01
91576,91576,Bank Transfer,1665.48,2025-07-29
91577,91577,Credit Card,528.72,2024-08-03
91578,91578,Paypal,2258.85,2025-06-29
91579,91579,Bank Transfer,95.12,2026-02-18
91580,91580,Paypal,1706.88,2026-04-01
91581,91581,Paypal,610.7,2024-06-15
91582,91582,Paypal,1140.0,2024-09-17
91583,91583,Credit Card,616.34,2025-10-11
91584,91584,Credit Card,1927.0500000000002,2025-04-15
91585,91585,Bank Transfer,584.0999999999999,2025-12-24
91586,91586,Credit Card,302.82,2024-11-01
91587,91587,Paypal,441.63,2025-01-30
91588,91588,Credit Card,1096.35,2025-02-18
91589,91589,Credit Card,1119.15,2026-04-10
91590,91590,Bank Transfer,341.0,2025-02-11
91591,91591,Credit Card,270.16,2025-01-19
91592,91592,Paypal,204.8,2025-10-20
91593,91593,Paypal,688.02,2025-03-19
91594,91594,Credit Card,1528.92,2026-05-25
91595,91595,Bank Transfer,2389.1,2024-06-07
91596,91596,Paypal,197.62,2025-06-10
91597,91597,Bank Transfer,425.34,2025-05-08
91598,91598,Bank Transfer,595.65,2025-10-21
91599,91599,Credit Card,935.3,2026-04-17
91600,91600,Bank Transfer,1435.5,2026-02-26
91601,91601,Credit Card,361.23,2025-06-08
91602,91602,Paypal,16.34,2026-01-18
91603,91603,Bank Transfer,1110.93,2024-06-24
91604,91604,Bank Transfer,831.76,2025-10-09
91605,91605,Paypal,2084.35,2024-09-02
91606,91606,Credit Card,237.8,2026-01-24
91607,91607,Bank Transfer,228.69,2024-07-12
91608,91608,Paypal,470.06,2025-06-21
91609,91609,Bank Transfer,1258.2,2025-11-01
91610,91610,Credit Card,1575.65,2025-03-08
91611,91611,Credit Card,484.45,2025-11-08
91612,91612,Paypal,1120.47,2024-10-21
91613,91613,Paypal,,2025-12-31
91614,91614,Paypal,,2024-08-06
91615,91615,Paypal,217.07999999999998,2025-03-02
91616,91616,Paypal,578.36,2026-03-04
91617,91617,Credit Card,647.82,2025-04-05
91618,91618,Paypal,183.6,2025-05-17
91619,91619,Bank Transfer,682.0,2025-06-09
91620,91620,Credit Card,341.0,2025-03-21
91621,91621,Bank Transfer,590.2,2024-07-20
91622,91622,Paypal,768.76,2024-10-23
91623,91623,Credit Card,5.96,2025-05-25
91624,91624,Bank Transfer,365.77,2025-12-07
